seq1_id,seq2_id,tm_score,evalue
cath|4_4_0|1adqH01,cath|4_4_0|1aizA00,0.345000,2.547000
cath|4_4_0|1adqH01,cath|4_4_0|1azvA00,0.389000,3.292000
cath|4_4_0|1adqH01,cath|4_4_0|1a8zA00,0.369700,3.292000
cath|4_4_0|1adqH01,cath|4_4_0|1b04A03,0.290600,1.010000
cath|4_4_0|1adqH01,cath|4_4_0|1b04A02,0.290600,1.010000
cath|4_4_0|1adqH01,cath|4_4_0|1b04A01,0.290600,1.010000
cath|4_4_0|1adqH01,cath|4_4_0|1aqbA00,0.193900,0.911600
cath|4_4_0|1adqH01,cath|4_4_0|1a8pA02,0.419500,4.256000
cath|4_4_0|1adqH01,cath|4_4_0|1a8pA01,0.419500,4.256000
cath|4_4_0|1adqH01,cath|4_4_0|1a1xA00,0.425800,6.419000
cath|4_4_0|1adqH01,cath|4_4_0|1b7fA02,0.216500,1.871000
cath|4_4_0|1adqH01,cath|4_4_0|1b7fA01,0.216500,1.871000
cath|4_4_0|1adqH01,cath|4_4_0|1b24A01,0.344400,4.717000
cath|4_4_0|1adqH01,cath|4_4_0|1aj6A00,0.256600,3.841000
cath|4_4_0|1adqH01,cath|4_4_0|1auvA03,0.247600,3.648000
cath|4_4_0|1adqH01,cath|4_4_0|1auvA01,0.247600,3.648000
cath|4_4_0|1adqH01,cath|4_4_0|1ag6A00,0.366700,7.882000
cath|4_4_0|1adqH01,cath|4_4_0|1a25A00,0.324400,7.487000
cath|4_4_0|1adqH01,cath|4_4_0|1azsB00,0.226100,3.841000
cath|4_4_0|1adqH01,cath|4_4_0|1b0fA02,0.124900,1.524000
cath|4_4_0|1adqH01,cath|4_4_0|1aym100,0.128700,0.822600
cath|4_4_0|1adqH01,cath|4_4_0|1b23P03,0.151600,1.970000
cath|4_4_0|1adqH01,cath|4_4_0|1b23P01,0.151600,1.970000
cath|4_4_0|1adqH01,cath|4_4_0|1ay9A00,0.221200,5.227000
cath|4_4_0|1adqH01,cath|4_4_0|1arbA02,0.187300,4.481000
cath|4_4_0|1adqH01,cath|4_4_0|1arbA01,0.187300,4.481000
cath|4_4_0|1adqH01,cath|4_4_0|1ao0A02,0.121800,1.688000
cath|4_4_0|1adqH01,cath|4_4_0|1ao0A01,0.121800,1.688000
cath|4_4_0|1adqH01,cath|4_4_0|1a65A01,0.285100,6.097000
cath|4_4_0|1adqH01,cath|4_4_0|1ajqB01,0.140400,2.074000
cath|4_4_0|1adqH01,cath|4_4_0|1b4oA00,0.265000,7.882000
cath|4_4_0|1adqH01,cath|4_4_0|1ar7100,0.161100,2.971000
cath|4_4_0|1adqH01,cath|4_4_0|1ar6100,0.102500,1.241000
cath|4_4_0|1adqH01,cath|4_4_0|1auvB02,0.249300,5.792000
cath|4_4_0|1adqH01,cath|4_4_0|1b2rA02,0.287900,6.757000
cath|4_4_0|1adqH01,cath|4_4_0|1aa1L02,0.217700,3.648000
cath|4_4_0|1adqH01,cath|4_4_0|1aa1H02,0.217700,3.648000
cath|4_4_0|1adqH01,cath|4_4_0|1aa1E02,0.217700,3.648000
cath|4_4_0|1adqH01,cath|4_4_0|1aa1B02,0.217700,3.648000
cath|4_4_0|1adqH01,cath|4_4_0|1accA02,0.154500,3.466000
cath|4_4_0|1adqH01,cath|4_4_0|1aqcB00,0.240100,6.419000
cath|4_4_0|1adqH01,cath|4_4_0|1a1rA02,0.135800,3.841000
cath|4_4_0|1adqH01,cath|4_4_0|1ab8A00,0.171000,4.717000
cath|4_4_0|1adqH01,cath|4_4_0|1akoA00,0.252900,8.734000
cath|4_4_0|1adqH01,cath|4_4_0|1al2100,0.157600,3.466000
cath|4_4_0|1adqH01,cath|4_4_0|1b38A01,0.282500,9.677000
cath|4_4_0|1adqH01,cath|4_4_0|1b63A02,0.232000,6.757000
cath|4_4_0|1adqH01,cath|4_4_0|1b63A01,0.232000,6.757000
cath|4_4_0|1adqH01,cath|4_4_0|1ausL02,0.217600,4.965000
cath|4_4_0|1adqH01,cath|4_4_0|1a8mA00,0.099840,3.841000
cath|4_4_0|1adqH01,cath|4_4_0|1auyB00,0.186200,7.113000
cath|4_4_0|1adqH01,cath|4_4_0|1ajkB00,0.105500,2.971000
cath|4_4_0|1adqH01,cath|4_4_0|1an8A02,0.173900,6.419000
cath|4_4_0|1adqH01,cath|4_4_0|1an8A01,0.173900,6.419000
cath|4_4_0|1adqH01,cath|4_4_0|1ancA01,0.125800,4.481000
cath|4_4_0|1adqH01,cath|4_4_0|1a5iA02,0.164900,7.113000
cath|4_4_0|1adqH01,cath|4_4_0|1a5iA01,0.164900,7.113000
cath|4_4_0|1adqH01,cath|4_4_0|1am5A02,0.117600,4.256000
cath|4_4_0|1adqH01,cath|4_4_0|1am5A01,0.117600,4.256000
cath|4_4_0|1adqH01,cath|4_4_0|1b3qA04,0.164500,7.487000
cath|4_4_0|1adqH01,cath|4_4_0|1b3qA01,0.164500,7.487000
cath|4_4_0|1adqH01,cath|4_4_0|1b3qB03,0.172200,9.193000
cath|4_4_0|1adqH01,cath|4_4_0|1b3qB02,0.172200,9.193000
cath|4_4_0|1adqH01,cath|4_4_0|1atsA03,0.259900,6.757000
cath|4_4_0|1adqH01,cath|4_4_0|1attA01,0.158100,6.097000
cath|4_4_0|1adqH01,cath|4_4_0|1av4A03,0.111800,3.648000
cath|4_4_0|1adqH01,cath|4_4_0|1avwB00,0.175000,9.677000
cath|4_4_0|1adqH01,cath|4_4_0|1auyC00,0.133900,4.717000
cath|4_4_0|1adqH01,cath|4_4_0|1aw7A01,0.187000,6.097000
cath|4_4_0|1adqH01,cath|4_4_0|1a7sA02,0.135700,6.097000
cath|4_4_0|1adqH01,cath|4_4_0|1a7sA01,0.135700,6.097000
cath|4_4_0|1adqH01,cath|4_4_0|1an1E02,0.134700,5.792000
cath|4_4_0|1adqH01,cath|4_4_0|1b5fC00,0.119300,6.097000
cath|4_4_0|1adqH01,cath|4_4_0|1as4A02,0.147500,7.882000
cath|4_4_0|1adqH01,cath|4_4_0|1as4A01,0.147500,7.882000
cath|4_4_0|1adqH01,cath|4_4_0|1atrA03,0.268000,8.297000
cath|4_4_0|1adqH01,cath|4_4_0|1b37A02,0.156900,5.502000
cath|4_4_0|1adqH01,cath|4_4_0|1b37A01,0.156900,5.502000
cath|4_4_0|1adqH01,cath|4_4_0|1avlA03,0.173100,8.734000
cath|4_4_0|1adqH01,cath|4_4_0|1aisA02,0.142300,8.297000
cath|4_4_0|1adqH01,cath|4_4_0|1aisA01,0.142300,8.297000
cath|4_4_0|1adqH01,cath|4_4_0|1aimA00,0.154500,9.677000
cath|4_4_0|1adqH01,cath|4_4_0|1b77A00,0.115600,7.882000
cath|4_4_0|1adqH01,cath|4_4_0|1b6cB01,0.192300,8.734000
cath|4_4_0|1adqH01,cath|4_4_0|1ad5A01,0.151300,9.193000
cath|4_4_0|1adqH01,cath|4_4_0|1amuA04,0.168500,7.882000
cath|4_4_0|1adqH01,cath|4_4_0|1amuA03,0.168500,7.882000
cath|4_4_0|1adqH01,cath|4_4_0|1amuA02,0.168500,7.882000
cath|4_4_0|1adqH01,cath|4_4_0|1amuA01,0.168500,7.882000
cath|4_4_0|1adqH01,cath|4_4_0|1a2vC03,0.119000,7.487000
cath|4_4_0|1adqH01,cath|4_4_0|1a2vB03,0.109800,7.487000
cath|4_4_0|1aj6A00,cath|4_4_0|1b63A02,0.682700,0.000000
cath|4_4_0|1aj6A00,cath|4_4_0|1b63A01,0.682700,0.000000
cath|4_4_0|1aj6A00,cath|4_4_0|1b3qA04,0.364000,0.014650
cath|4_4_0|1aj6A00,cath|4_4_0|1b3qA01,0.364000,0.014650
cath|4_4_0|1aj6A00,cath|4_4_0|1b3qB03,0.396900,0.033800
cath|4_4_0|1aj6A00,cath|4_4_0|1b3qB02,0.396900,0.033800
cath|4_4_0|1aj6A00,cath|4_4_0|1a2yB00,0.254700,0.191100
cath|4_4_0|1aj6A00,cath|4_4_0|1a4jA01,0.262700,0.228600
cath|4_4_0|1aj6A00,cath|4_4_0|1a7qH00,0.215200,0.180000
cath|4_4_0|1aj6A00,cath|4_4_0|1a14H00,0.215400,0.191100
cath|4_4_0|1aj6A00,cath|4_4_0|1a6vH00,0.242500,0.391300
cath|4_4_0|1aj6A00,cath|4_4_0|1axsB01,0.269100,0.496900
cath|4_4_0|1aj6A00,cath|4_4_0|1a7oH00,0.233700,0.327100
cath|4_4_0|1aj6A00,cath|4_4_0|1ahsA00,0.232200,0.347200
cath|4_4_0|1aj6A00,cath|4_4_0|1adlA00,0.177500,0.159700
cath|4_4_0|1aj6A00,cath|4_4_0|1ajkB00,0.251600,0.415400
cath|4_4_0|1aj6A00,cath|4_4_0|1a6vM00,0.248600,0.468100
cath|4_4_0|1aj6A00,cath|4_4_0|1ap2B00,0.258800,0.711000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3rH01,0.221600,0.468100
cath|4_4_0|1aj6A00,cath|4_4_0|1b2wH01,0.228900,0.468100
cath|4_4_0|1aj6A00,cath|4_4_0|1a5fL01,0.239200,0.594400
cath|4_4_0|1aj6A00,cath|4_4_0|1ao0A02,0.288400,1.080000
cath|4_4_0|1aj6A00,cath|4_4_0|1ao0A01,0.288400,1.080000
cath|4_4_0|1aj6A00,cath|4_4_0|1a2dB00,0.217100,0.669800
cath|4_4_0|1aj6A00,cath|4_4_0|1a4kA01,0.269300,0.669800
cath|4_4_0|1aj6A00,cath|4_4_0|1aj7H01,0.260900,0.902900
cath|4_4_0|1aj6A00,cath|4_4_0|1a7oL00,0.253000,0.801300
cath|4_4_0|1aj6A00,cath|4_4_0|1a7pL00,0.278500,1.217000
cath|4_4_0|1aj6A00,cath|4_4_0|1a2yA00,0.278600,1.147000
cath|4_4_0|1aj6A00,cath|4_4_0|1acdA00,0.171900,0.257600
cath|4_4_0|1aj6A00,cath|4_4_0|1ab0A00,0.146400,0.257600
cath|4_4_0|1aj6A00,cath|4_4_0|1a79A02,0.284300,1.849000
cath|4_4_0|1aj6A00,cath|4_4_0|1a79A01,0.284300,1.849000
cath|4_4_0|1aj6A00,cath|4_4_0|1aisA02,0.256600,0.902900
cath|4_4_0|1aj6A00,cath|4_4_0|1aisA01,0.256600,0.902900
cath|4_4_0|1aj6A00,cath|4_4_0|1a6tB02,0.258700,1.017000
cath|4_4_0|1aj6A00,cath|4_4_0|1a6tB01,0.258700,1.017000
cath|4_4_0|1aj6A00,cath|4_4_0|1b4jH01,0.247900,0.902900
cath|4_4_0|1aj6A00,cath|4_4_0|1afvH01,0.251600,1.147000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3rL01,0.243600,0.801300
cath|4_4_0|1aj6A00,cath|4_4_0|1a9zA02,0.579600,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1aogB01,0.317800,1.372000
cath|4_4_0|1aj6A00,cath|4_4_0|1a18A00,0.185600,0.496900
cath|4_4_0|1aj6A00,cath|4_4_0|1afvL01,0.292600,1.742000
cath|4_4_0|1aj6A00,cath|4_4_0|1aqkH01,0.244700,1.147000
cath|4_4_0|1aj6A00,cath|4_4_0|1b77A00,0.211700,1.147000
cath|4_4_0|1aj6A00,cath|4_4_0|1aipA02,0.121400,0.180000
cath|4_4_0|1aj6A00,cath|4_4_0|1aipA01,0.121400,0.180000
cath|4_4_0|1aj6A00,cath|4_4_0|1a7qL00,0.268800,1.849000
cath|4_4_0|1aj6A00,cath|4_4_0|1aipH03,0.214300,1.292000
cath|4_4_0|1aj6A00,cath|4_4_0|1a8jL01,0.257200,1.641000
cath|4_4_0|1aj6A00,cath|4_4_0|1a9yA02,0.577200,7.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1a14L00,0.306400,3.165000
cath|4_4_0|1aj6A00,cath|4_4_0|1ac6A00,0.294400,2.212000
cath|4_4_0|1aj6A00,cath|4_4_0|1aqcB00,0.286900,2.646000
cath|4_4_0|1aj6A00,cath|4_4_0|1a2dA00,0.164300,0.669800
cath|4_4_0|1aj6A00,cath|4_4_0|1b08C00,0.212800,2.084000
cath|4_4_0|1aj6A00,cath|4_4_0|1aqbA00,0.156500,0.801300
cath|4_4_0|1aj6A00,cath|4_4_0|1ao7E02,0.215100,1.372000
cath|4_4_0|1aj6A00,cath|4_4_0|1a6tA01,0.265900,2.492000
cath|4_4_0|1aj6A00,cath|4_4_0|1ae6H01,0.248700,2.212000
cath|4_4_0|1aj6A00,cath|4_4_0|1ad9B01,0.233300,1.963000
cath|4_4_0|1aj6A00,cath|4_4_0|1ai1H01,0.263000,1.963000
cath|4_4_0|1aj6A00,cath|4_4_0|12e8H01,0.256300,1.963000
cath|4_4_0|1aj6A00,cath|4_4_0|12caA00,0.254700,1.546000
cath|4_4_0|1aj6A00,cath|4_4_0|1a8pA02,0.161300,1.292000
cath|4_4_0|1aj6A00,cath|4_4_0|1a8pA01,0.161300,1.292000
cath|4_4_0|1aj6A00,cath|4_4_0|1aipE03,0.133300,0.594400
cath|4_4_0|1aj6A00,cath|4_4_0|1aipE02,0.133300,0.594400
cath|4_4_0|1aj6A00,cath|4_4_0|1atnA01,0.397700,4.267000
cath|4_4_0|1aj6A00,cath|4_4_0|1auiA00,0.251000,1.849000
cath|4_4_0|1aj6A00,cath|4_4_0|1alhA00,0.572100,8.734000
cath|4_4_0|1aj6A00,cath|4_4_0|1a8dA02,0.339600,2.492000
cath|4_4_0|1aj6A00,cath|4_4_0|1a8dA01,0.339600,2.492000
cath|4_4_0|1aj6A00,cath|4_4_0|1accA02,0.260100,1.849000
cath|4_4_0|1aj6A00,cath|4_4_0|1amiA04,0.441500,6.105000
cath|4_4_0|1aj6A00,cath|4_4_0|1amiA02,0.441500,6.105000
cath|4_4_0|1aj6A00,cath|4_4_0|1acoA01,0.444200,6.105000
cath|4_4_0|1aj6A00,cath|4_4_0|1ayfA00,0.730300,8.734000
cath|4_4_0|1aj6A00,cath|4_4_0|1a1xA00,0.316800,3.786000
cath|4_4_0|1aj6A00,cath|4_4_0|1b4tA00,0.590700,7.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3cA00,0.290300,3.360000
cath|4_4_0|1aj6A00,cath|4_4_0|1b4jL01,0.262300,2.646000
cath|4_4_0|1aj6A00,cath|4_4_0|1aifA01,0.253700,2.348000
cath|4_4_0|1aj6A00,cath|4_4_0|1ae6L01,0.211200,1.217000
cath|4_4_0|1aj6A00,cath|4_4_0|1adqH02,0.256600,2.982000
cath|4_4_0|1aj6A00,cath|4_4_0|1aym300,0.400600,4.808000
cath|4_4_0|1aj6A00,cath|4_4_0|1ax0A00,0.389400,4.808000
cath|4_4_0|1aj6A00,cath|4_4_0|1b35C00,0.234800,2.084000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3gA01,0.224000,2.212000
cath|4_4_0|1aj6A00,cath|4_4_0|1a87A02,0.340900,4.529000
cath|4_4_0|1aj6A00,cath|4_4_0|1a87A01,0.340900,4.529000
cath|4_4_0|1aj6A00,cath|4_4_0|1b23P03,0.122100,0.527500
cath|4_4_0|1aj6A00,cath|4_4_0|1b23P01,0.122100,0.527500
cath|4_4_0|1aj6A00,cath|4_4_0|1a94A00,0.323200,4.808000
cath|4_4_0|1aj6A00,cath|4_4_0|1ap2A00,0.247100,3.360000
cath|4_4_0|1aj6A00,cath|4_4_0|1avgI00,0.152900,1.080000
cath|4_4_0|1aj6A00,cath|4_4_0|1alyA00,0.176000,1.546000
cath|4_4_0|1aj6A00,cath|4_4_0|1aroL00,0.559600,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1914A00,0.486100,7.302000
cath|4_4_0|1aj6A00,cath|4_4_0|1a21A01,0.182000,1.849000
cath|4_4_0|1aj6A00,cath|4_4_0|1axsA01,0.252300,2.492000
cath|4_4_0|1aj6A00,cath|4_4_0|1ad0A01,0.267500,3.786000
cath|4_4_0|1aj6A00,cath|4_4_0|1aj7L01,0.263700,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|12e8L02,0.250500,3.786000
cath|4_4_0|1aj6A00,cath|4_4_0|12e8L01,0.250500,3.786000
cath|4_4_0|1aj6A00,cath|4_4_0|1a8jH01,0.254000,3.786000
cath|4_4_0|1aj6A00,cath|4_4_0|1a4jB01,0.257500,3.786000
cath|4_4_0|1aj6A00,cath|4_4_0|1b37A02,0.160700,1.372000
cath|4_4_0|1aj6A00,cath|4_4_0|1b37A01,0.160700,1.372000
cath|4_4_0|1aj6A00,cath|4_4_0|1b34B00,0.319200,6.480000
cath|4_4_0|1aj6A00,cath|4_4_0|1ae3A00,0.272400,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1az5A00,0.254100,4.808000
cath|4_4_0|1aj6A00,cath|4_4_0|1b6kA00,0.230300,4.808000
cath|4_4_0|1aj6A00,cath|4_4_0|1axaA00,0.215800,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|1aiuA00,0.372500,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1ar2A00,0.267000,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1aq3A00,0.195100,2.084000
cath|4_4_0|1aj6A00,cath|4_4_0|1a25A00,0.279900,5.104000
cath|4_4_0|1aj6A00,cath|4_4_0|1aexA00,0.191300,2.646000
cath|4_4_0|1aj6A00,cath|4_4_0|1aw7A01,0.380000,8.228000
cath|4_4_0|1aj6A00,cath|4_4_0|1adqL02,0.257800,3.567000
cath|4_4_0|1aj6A00,cath|4_4_0|1adqL01,0.257800,3.567000
cath|4_4_0|1aj6A00,cath|4_4_0|1aecA00,0.301400,6.105000
cath|4_4_0|1aj6A00,cath|4_4_0|1a41A02,0.281300,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|1a41A01,0.281300,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|1a81A03,0.325300,5.104000
cath|4_4_0|1aj6A00,cath|4_4_0|1a6zA02,0.244500,5.104000
cath|4_4_0|1aj6A00,cath|4_4_0|1a6zA01,0.244500,5.104000
cath|4_4_0|1aj6A00,cath|4_4_0|1a49A01,0.286700,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1aozA03,0.245300,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|1aozA02,0.245300,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|1aozA01,0.245300,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|1ae2A00,0.214400,5.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1b6pA00,0.315700,8.228000
cath|4_4_0|1aj6A00,cath|4_4_0|1b6lA00,0.314300,7.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1aaqA00,0.192000,5.104000
cath|4_4_0|1aj6A00,cath|4_4_0|1ag4A00,0.286400,7.302000
cath|4_4_0|1aj6A00,cath|4_4_0|1acfA00,0.213900,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|1aksA00,0.167300,2.982000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3vA00,0.140300,2.212000
cath|4_4_0|1aj6A00,cath|4_4_0|1a2tA00,0.142100,2.212000
cath|4_4_0|1aj6A00,cath|4_4_0|1a0qH01,0.229900,4.529000
cath|4_4_0|1aj6A00,cath|4_4_0|1ay1L01,0.249200,5.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1ajoA00,0.371800,8.734000
cath|4_4_0|1aj6A00,cath|4_4_0|1aifB02,0.214600,4.267000
cath|4_4_0|1aj6A00,cath|4_4_0|1aifB01,0.214600,4.267000
cath|4_4_0|1aj6A00,cath|4_4_0|1ad9L01,0.180400,3.567000
cath|4_4_0|1aj6A00,cath|4_4_0|1b5fC00,0.161400,2.809000
cath|4_4_0|1aj6A00,cath|4_4_0|1ar7200,0.339400,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1a5yA00,0.164900,2.212000
cath|4_4_0|1aj6A00,cath|4_4_0|1b2rA02,0.147500,2.084000
cath|4_4_0|1aj6A00,cath|4_4_0|1b04A03,0.338200,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1b04A02,0.338200,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1b04A01,0.338200,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1a65A01,0.166300,2.809000
cath|4_4_0|1aj6A00,cath|4_4_0|1aw8E00,0.282500,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1b6mA00,0.196900,6.105000
cath|4_4_0|1aj6A00,cath|4_4_0|1aidA00,0.196700,6.105000
cath|4_4_0|1aj6A00,cath|4_4_0|1b1iA00,0.164500,3.165000
cath|4_4_0|1aj6A00,cath|4_4_0|1b1eA00,0.170000,2.982000
cath|4_4_0|1aj6A00,cath|4_4_0|1agiA00,0.178200,3.165000
cath|4_4_0|1aj6A00,cath|4_4_0|1a78A00,0.320900,8.228000
cath|4_4_0|1aj6A00,cath|4_4_0|1a2uA00,0.155900,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|1a8mA00,0.272900,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1ai1L01,0.236500,6.480000
cath|4_4_0|1aj6A00,cath|4_4_0|1andA02,0.217100,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1ah5A03,0.244900,6.480000
cath|4_4_0|1aj6A00,cath|4_4_0|1b7eA02,0.216700,5.104000
cath|4_4_0|1aj6A00,cath|4_4_0|1b7eA01,0.216700,5.104000
cath|4_4_0|1aj6A00,cath|4_4_0|1aogA03,0.140100,2.809000
cath|4_4_0|1aj6A00,cath|4_4_0|1aogA02,0.140100,2.809000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3wA02,0.225000,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3wA01,0.225000,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1b2yA01,0.271400,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1a15A00,0.273100,9.271000
cath|4_4_0|1aj6A00,cath|4_4_0|1aw8B00,0.242000,7.302000
cath|4_4_0|1aj6A00,cath|4_4_0|1b6pB00,0.227700,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1a9mA00,0.164900,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1aq4A00,0.149800,4.019000
cath|4_4_0|1aj6A00,cath|4_4_0|1at0A00,0.150900,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1aohB00,0.171100,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1avwB00,0.178000,5.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1ammA02,0.270800,9.271000
cath|4_4_0|1aj6A00,cath|4_4_0|1ammA01,0.270800,9.271000
cath|4_4_0|1aj6A00,cath|4_4_0|1a21B02,0.174700,6.105000
cath|4_4_0|1aj6A00,cath|4_4_0|1a0qL02,0.266600,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1a0qL01,0.266600,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1b6dA01,0.162100,5.104000
cath|4_4_0|1aj6A00,cath|4_4_0|1aimA00,0.147500,5.418000
cath|4_4_0|1aj6A00,cath|4_4_0|1anbA01,0.220900,8.228000
cath|4_4_0|1aj6A00,cath|4_4_0|1a0jA02,0.231800,7.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1a0jA01,0.231800,7.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1al3A02,0.213700,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1al3A01,0.213700,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1b38A01,0.193200,7.302000
cath|4_4_0|1aj6A00,cath|4_4_0|1a48A01,0.219400,9.271000
cath|4_4_0|1aj6A00,cath|4_4_0|1as4A02,0.171300,4.267000
cath|4_4_0|1aj6A00,cath|4_4_0|1as4A01,0.171300,4.267000
cath|4_4_0|1aj6A00,cath|4_4_0|1a39A00,0.323200,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1a31A04,0.188000,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1a31A03,0.188000,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1a31A02,0.188000,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1a35A04,0.166200,5.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1aa6A03,0.217100,7.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1azpA00,0.260400,8.228000
cath|4_4_0|1aj6A00,cath|4_4_0|1b3sC00,0.170400,8.734000
cath|4_4_0|1aj6A00,cath|4_4_0|1b20B00,0.145500,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1a4aA00,0.173600,6.879000
cath|4_4_0|1aj6A00,cath|4_4_0|1aqtA01,0.216900,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3uA00,0.107600,5.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3tA00,0.125000,5.104000
cath|4_4_0|1aj6A00,cath|4_4_0|1a1rA02,0.183200,8.734000
cath|4_4_0|1aj6A00,cath|4_4_0|1aolA00,0.233600,7.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1agjA02,0.246200,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1agjA01,0.246200,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1a0iA03,0.289000,8.228000
cath|4_4_0|1aj6A00,cath|4_4_0|1a0iA02,0.289000,8.228000
cath|4_4_0|1aj6A00,cath|4_4_0|1a0iA01,0.289000,8.228000
cath|4_4_0|1aj6A00,cath|4_4_0|1a0rB00,0.206700,7.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1aqiA02,0.262000,7.751000
cath|4_4_0|1aj6A00,cath|4_4_0|1af6A00,0.166700,6.480000
cath|4_4_0|1aj6A00,cath|4_4_0|1aukA02,0.356700,9.271000
cath|4_4_0|1aj6A00,cath|4_4_0|1aukA01,0.356700,9.271000
cath|4_4_0|1aj6A00,cath|4_4_0|1aqlA00,0.194900,8.228000
cath|4_4_0|1aj6A00,cath|4_4_0|1a2pA00,0.196900,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1b2sA00,0.147100,9.271000
cath|4_4_0|1aj6A00,cath|4_4_0|1b6vA00,0.169900,8.734000
cath|4_4_0|1aj6A00,cath|4_4_0|1ayoA00,0.197600,9.840000
cath|4_4_0|1aj6A00,cath|4_4_0|1a3zA00,0.136500,6.480000
cath|4_4_0|1al0B00,cath|4_4_0|1a05A00,0.337900,8.881000
cath|4_4_0|1b7gO01,cath|4_4_0|1b7gO02,1.003000,0.000000
cath|4_4_0|1b7gO01,cath|4_4_0|1a7aA01,0.886300,0.273900
cath|4_4_0|1b7gO01,cath|4_4_0|1ae1A00,0.480500,0.017040
cath|4_4_0|1b7gO01,cath|4_4_0|1a5zA02,0.468200,0.027630
cath|4_4_0|1b7gO01,cath|4_4_0|1a5zA01,0.468200,0.027630
cath|4_4_0|1b7gO01,cath|4_4_0|1b3rA02,0.730500,0.291000
cath|4_4_0|1b7gO01,cath|4_4_0|1a9yA02,0.480300,0.072580
cath|4_4_0|1b7gO01,cath|4_4_0|1a7tA00,0.516200,0.190700
cath|4_4_0|1b7gO01,cath|4_4_0|1a9xA08,0.555700,0.202600
cath|4_4_0|1b7gO01,cath|4_4_0|1a9xA07,0.555700,0.202600
cath|4_4_0|1b7gO01,cath|4_4_0|1a9xA06,0.555700,0.202600
cath|4_4_0|1b7gO01,cath|4_4_0|1a9xA05,0.555700,0.202600
cath|4_4_0|1b7gO01,cath|4_4_0|1a9xA04,0.555700,0.202600
cath|4_4_0|1b7gO01,cath|4_4_0|1a9xA03,0.555700,0.202600
cath|4_4_0|1b7gO01,cath|4_4_0|1a9xA02,0.555700,0.202600
cath|4_4_0|1b7gO01,cath|4_4_0|1a9xA01,0.555700,0.202600
cath|4_4_0|1b7gO01,cath|4_4_0|1a5aA00,0.326200,0.031170
